scenario,mode,seed,steps,topology,energy_family,size,coupling_count,initial_curvature_min,initial_curvature_max,initial_curvature_ratio,noise_magnitude,noise_cost_samples,accepted_steps,rejected_steps,acceptance_rate,delta_f90_steps,energy_initial,energy_final,energy_drop,noise_curvature_cost,noise_curvature_cost_draws,wall_time_sec
quadratic_star,isotropic,2,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,32,48,0.4,8,2.099731542818279,0.03667983272356418,2.0630517100947148,0.0013477476672096784,0.00041149014954946394;0.0012405484575008195;0.0019185413674323193;0.0013541899740762634;0.0011400707509409669;0.0013162215809838836;0.00071067736755494476;0.0012929061317762704;0.0010508414261198621;0.0012485313837713749;0.00096437898805304964;0.0018757899658957645;0.001432801005234905;0.0010497744550306673;0.0014693718717540456;0.0013930393037640142;0.00095061390848717286;0.0020214448762163853;0.0013614607204777425;0.00065024776981490253;0.0014947389909065393;0.0017556051663878192;0.0013348324860853412;0.0017371666216035682;0.001322543371952244;0.0016127288102278923;0.0022985058652708686;0.0011959365700562068;0.001091812412621839;0.0015908467139776222;0.0010385277381475824;0.0018017391490373694,0.05046929977834225
quadratic_star,isotropic,3,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,40,40,0.5,9,2.1963932722883936,0.04593667794708035,2.150456594341313,0.001262278662799874,0.0013177334123273814;0.0015646802532687796;0.0011357479212620845;0.00096477928080982052;0.0010627497196160811;0.0014877522121952414;0.0014259031452423987;0.00090060744343412101;0.00096576609854164008;0.00081494942902923004;0.0017098937683440289;0.0011761653868389095;0.0015147660116250684;0.0010113523888646643;0.00069157223291382841;0.0017411043750112831;0.00081186899963273823;0.0011620131179409263;0.0014971682764663259;0.0013336477433989844;0.0015896924805563768;0.0016956604930790742;0.0011856900649197893;0.00073785425426620664;0.0015538284906260881;0.0026169123826526104;0.00096880849430294291;0.0012829122717836221;0.00060315708845049953;0.00086739615240819586;0.0015623949757358287;0.0014383888440511903,0.047020599944517016
quadratic_star,isotropic,4,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,41,39,0.5125,12,2.092935239599526,0.11082663183647294,1.9821086077630532,0.0015507345282714255,0.0015936162028118296;0.002345838926652345;0.00086682024955298084;0.0024025976714920788;0.0012824056079508213;0.0010321293350840795;0.0015494653169069433;0.00081687028673681087;0.0028007140606739669;0.0014761693979143914;0.0019798862262878536;0.00094065479666558937;0.0023515406593179865;0.0012056706886430311;0.00088190689604835401;0.0011943219412151513;0.0010097360827931686;0.0016700678924573607;0.0010575199386516237;0.0014490557399885241;0.0012710724988994108;0.0011274534637657435;0.0019465583032314128;0.0013663515410019518;0.0018394648165044531;0.00098001268552881031;0.0017123685053348277;0.0012950249616081417;0.0019004625203343833;0.00086415591077273991;0.0035617220314383435;0.0018518697484205119,0.04873019992373884
quadratic_star,isotropic,5,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,31,49,0.3875,8,2.412750536966691,0.07693158336990367,2.3358189535967875,0.0013975863007777657,0.0015349020011825067;0.0011792654810308821;0.0011811096205623906;0.0018128581894918062;0.00044312472811870637;0.00099567337881440701;0.0020783869851060521;0.0012913960297703327;0.0015443763456792882;0.0011280506516457916;0.0013958518445970035;0.0013067537305538085;0.001308110664103408;0.0020184342592390421;0.0020541113117373876;0.00053177071094318116;0.001393625802413019;0.0018707385014245935;0.00076823565049536236;0.0019126502782077965;0.001383775608751013;0.0019581609995393489;0.0012293295434428161;0.0010103799914950857;0.00083515017183494883;0.0018694580547693833;0.0015808605891813774;0.001159446741727614;0.0011552774956068083;0.0010484497237312064;0.00088050752051148633;0.0028625390191806539,0.04316939995624125
quadratic_star,isotropic,6,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,34,46,0.425,9,1.075747113089038,0.041937215490662996,1.033809897598375,0.001520227851122507,0.0015667165650092288;0.0010749200912121399;0.0015180911915708452;0.0016238498355154831;0.0012942566080001289;0.00087751227306145615;0.0015984027006507669;0.0027986431796717301;0.0025085102993768408;0.0016596271330668938;0.0030318450699267445;0.0016417858905727624;0.0012783913335636882;0.001763315903535268;0.00098335350575129063;0.00162293621710282;0.001471167181754491;0.0012926456904010135;0.0016213335237692447;0.0012136204561628298;0.0025705473560612541;0.0013811980762423271;0.0012471289191769781;0.0012658192937385366;0.0013465218866041487;0.0017559255609976795;0.00078105049329785941;0.00077772039134856648;0.0013167211608300694;0.0011356000079732502;0.00098732401049206396;0.0016408094294818219,0.045914300018921494
quadratic_star,isotropic,7,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,35,45,0.4375,9,1.599610319871978,0.051147663078133364,1.5484626567938446,0.0016216544583342071,0.0026210612804502928;0.0013399937455392493;0.0017405209088107601;0.001373453099756257;0.0015037986795085711;0.0017516063511821278;0.0018459977357442553;0.0013580509110196488;0.0016967098690956167;0.0027127519273652438;0.0027736109357206088;0.00093011325174391325;0.0018048762213386266;0.0020364821997309701;0.0027975603436945196;0.00060582198616815049;0.0011017536901091448;0.0022877048328153707;0.0020783177202590686;0.0011279832163202442;0.001255385705098615;0.0015535404759061187;0.0013382349007952622;0.0011670996250019001;0.00094473394606301765;0.002190840685201144;0.0013785553356828472;0.00071651436456078121;0.0020175627292459927;0.0014981844042240375;0.00064371083930123553;0.0017004107492410399,0.04537570010870695
quadratic_star,isotropic,8,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,32,48,0.4,9,0.9821246197889452,0.036417132330960535,0.9457074874579846,0.0012230640253337016,0.0013214581772636404;0.0016402481108104936;0.0010891692409268415;0.0010155680449456487;0.0014306007450838995;0.0012687798444824144;0.0015856524326465081;0.0008929381012047512;0.00088240030336272121;0.0018005946160370282;0.00079004314867360829;0.0012817985402568779;0.0016117632160633137;0.0014124898485414364;0.0006079643527525661;0.0010981936541797118;0.00093264715710679718;0.0012697524838414529;0.0018241461533279372;0.00074565727451959287;0.0016792492624468373;0.00079033644234789301;0.0011467411406495881;0.0010274812047856576;0.0013535453874389499;0.0014019888706955791;0.0020911568102643242;0.0012888522584056656;0.00070712882072644667;0.0007518368113082043;0.0012809448497607834;0.0011169215058212817,0.048109499970451
quadratic_star,isotropic,9,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,41,39,0.5125,8,2.1750358265268344,0.08657124875706226,2.088464577769772,0.001413483431520055,0.0013659103088532482;0.00089577885783602624;0.0013304247509118591;0.0014516306879663904;0.0010216732201139603;0.0024483195579960847;0.0010820553984206226;0.0010101459628407132;0.00080693472738527922;0.0013653177223354215;0.00080505303814228785;0.0022434733496952074;0.0016905188325405827;0.00085920150957472104;0.0011856480223593994;0.0010863859312401399;0.0013168265596712381;0.001554979036051857;0.0011298429853597496;0.0025192066477488723;0.0013351759777841335;0.0011789731446790797;0.0021256756573677853;0.0016870726032667854;0.0018995753586252039;0.0016196375509733522;0.00080566994987004662;0.0022019870847867521;0.001848581657559965;0.0017698849330937134;0.00073680959410717855;0.0008530991894841048,0.04734040005132556
quadratic_star,isotropic,10,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,37,43,0.4625,9,3.198093557330686,0.06569111560080323,3.132402441729883,0.0014529138912698632,0.0010629486335171276;0.0025068035746693205;0.0017525720978686901;0.0010882685521076071;0.001361400319376641;0.0023568394469728566;0.00086391040392737306;0.0018689206239854194;0.0010414463057224299;0.0012779326956477784;0.0012555858406349475;0.0014085138809585664;0.001871719304138297;0.00043009664252655067;0.0014523643593696875;0.0015420340059991316;0.00097451094989711837;0.0028259112590410139;0.0017328310597719966;0.0009660865609264546;0.0017371815158702835;0.0009569081927766639;0.001678818434818058;0.0017701444270505891;0.0017698531702784687;0.0012310006424487152;0.0016731704653568345;0.0010869546313292174;0.0010137697670020507;0.0015458482592623991;0.0016383033897386674;0.00075059510764466223,0.05565540003590286
quadratic_star,isotropic,11,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,35,45,0.4375,9,2.456750051263928,0.06257325436446996,2.3941767968994583,0.0014577582878709703,0.0011776568048030836;0.0012622986168012139;0.0010030267635899935;0.00092549362830875799;0.0025441363738381018;0.0011819139420548624;0.001960298869450748;0.00092564754539523108;0.0016554611289676449;0.0017900281505468323;0.001262412013266135;0.00076318247752268323;0.00091884051437191993;0.0028303096860269774;0.0011995941720681241;0.0011888558044388824;0.0011393487002056778;0.00048618898153361575;0.001800244040106481;0.0019404829623063916;0.0016394758728729404;0.0029709282729418283;0.0010477841244819074;0.0011061770233253615;0.00150144376191901;0.0011303558982036913;0.0015764417255502788;0.0026377249159919556;0.00078414763812638681;0.00067258758573826561;0.0021971559276503312;0.0014286212894657339,0.051948499865829945
quadratic_star,isotropic,12,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,38,42,0.475,9,4.039871990447407,0.05524858361487777,3.9846234068325295,0.0012750819685524465,0.0014335940877861666;0.00119105232330804;0.00094101692627351408;0.0017118850155687887;0.0011725700018127628;0.00075354975476651584;0.00072152172651239205;0.00094150086013336683;0.0011126463010567072;0.00086479236095020752;0.0018653911445606478;0.0019328467609177886;0.002273944813901719;0.001832900090084841;0.00091838770764798372;0.0010103110560236528;0.0014581412675404328;0.0014260044993094571;0.0010352812126269712;0.0012326270320350218;0.000689482994718509;0.00096279514960826687;0.001879735629460737;0.0012767050173343368;0.00083849447461911838;0.0013600744887977162;0.0014805028986822897;0.0010553645523326059;0.0013359261805560995;0.0012801672237494302;0.0017708556446472989;0.0010425537963549018,0.052987399976700544
quadratic_star,isotropic,13,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,40,40,0.5,9,6.078941154776652,0.06603964145066053,6.012901513325992,0.0014713766808924721,0.0032981238946944752;0.0023216254076768323;0.0011663388851400822;0.0013182340908939171;0.0024504611986385801;0.00091620813440759471;0.0010305346830311657;0.0017854178941276288;0.0023202598609016727;0.0011082969050963086;0.0014970931865401983;0.00078242887623370479;0.0018514599415413943;0.00085370553524711981;0.0010161641480526075;0.0011473223280477416;0.00094077836488541103;0.001294730347680777;0.0010023959394605147;0.0016884798449325106;0.0011053194330683672;0.0014173115051999835;0.0016008647817525199;0.0014441307181722362;0.0019064259209912817;0.0017260136371235178;0.00083773029713790084;0.0011853096924304154;0.0010671977576090551;0.0013699431243765021;0.0020768840182526773;0.001556863435214415,0.04793130001053214
quadratic_star,isotropic,14,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,33,47,0.4125,9,4.825539515436392,0.05469594285941433,4.770843572576978,0.0015297142840234495,0.00067868751464414639;0.0013699075995064812;0.0020570241724556055;0.0016237098716510962;0.0017982444180387708;0.0013197786124352902;0.00081847594329268597;0.00093242682816969816;0.0010221673313894385;0.0013467081154389046;0.0012233253307260905;0.0017596492375189766;0.0026046048631727567;0.0010808339632853825;0.001513639557881007;0.0014437040359565727;0.0017155849951201708;0.0017954803686733793;0.0010703781808118623;0.001827309052900961;0.0029217409652082609;0.0025770985877876162;0.0010527194867295932;0.0014996462991770634;0.0012676780643681861;0.0016309886214090936;0.0018946962036645214;0.0016941041676085608;0.0017157707977157413;0.0010340019926792516;0.0015060450751018715;0.0011547268342313487,0.04634279990568757
quadratic_star,isotropic,15,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,33,47,0.4125,10,2.324618073785099,0.04330240673329115,2.2813156670518078,0.0014524385403932565,0.0011527861028082181;0.0018860832055139028;0.0010893154601569271;0.0015441037183330114;0.00099900061236555811;0.0025838681596812539;0.00099384515865588892;0.0016350592598813984;0.0012759848377254311;0.00092721927845748847;0.001567036819615222;0.0012263873224350513;0.0012703894587944165;0.0016586678646420855;0.00086959117127243587;0.0011100729729095029;0.0021739550020946773;0.0026573956172934784;0.00097537319713692644;0.0013226151672363336;0.00086528147906389031;0.0010456802290191814;0.0011338832822017702;0.0030981596062427332;0.0011673115868665123;0.00079912671082211291;0.0016036274028899682;0.0024943597301270385;0.00093312043049791234;0.0011540308108222491;0.0011146439855933556;0.0021500576514282797,0.04944250010885298
quadratic_star,isotropic,16,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,27,53,0.3375,9,0.8936037428462998,0.05562931464492745,0.8379744282013724,0.001530669886110531,0.0010213272030280211;0.0014444982090334763;0.0016739161468828222;0.0012603279261000021;0.000564883073908726;0.0021752083878831558;0.0011967670246238126;0.0027987901185749999;0.0020682133103380263;0.0008892703754207334;0.0013764378804816178;0.00062507796007581348;0.0024730035889909507;0.0023177071510832731;0.0017060661596806678;0.00079192967325656955;0.00085945373867414229;0.0015770949221571764;0.0013246074258504487;0.0010048401380425723;0.0029418292279676152;0.0017520436641521059;0.0014702818968250757;0.0011239308909809216;0.0013211519265831793;0.0018503205307032532;0.0010017982088398598;0.0024647217382060124;0.0018898746897885034;0.0018905134584932303;0.0011558761629872239;0.00096967354592300125,0.05740179982967675
quadratic_star,isotropic,17,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,29,51,0.3625,9,2.0225876199510116,0.033146540788647615,1.989441079162364,0.0013418257648452215,0.0012191488353585388;0.00047767297251490748;0.0013051788415069194;0.0015881061142944148;0.0013454288704316396;0.00081455301022273507;0.0015936007433923055;0.0016168885209932539;0.0018652545113888473;0.0012411164520338173;0.0011905108497682721;0.0022226489256679236;0.00052091197520952304;0.0017489207289400404;0.0011804875546481232;0.0012183659204395392;0.0025468388102569571;0.0015114726930613327;0.0011979182850268117;0.0014512955555384464;0.0010470672225415562;0.00075422549488220929;0.0011033904435254214;0.00097829108196538115;0.000883695787042498;0.00073279552292609311;0.00097503476464977801;0.0022594869322642382;0.0026575694230322505;0.0010247733599513459;0.0012560426524487306;0.0014097316191232323,0.053227700060233474
quadratic_star,isotropic,18,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,31,49,0.3875,8,2.432977960071292,0.03169416190844148,2.4012837981628503,0.0016130856458360025,0.00076985386701469987;0.0017127274055753427;0.00081591721763924862;0.00044094428316078537;0.0017399529900498055;0.0020347958794225628;0.0017328998059135171;0.0014359413393184644;0.0012135719633946996;0.0014085527852724031;0.0012040598641511484;0.00076738936687056121;0.0018812309512350207;0.0011514407857053455;0.0016090151322488571;0.0014751915902340748;0.0015612038095050309;0.0019757337729170458;0.001922437461432933;0.0026515125646442914;0.0014553093343439372;0.0010279908494299867;0.0019054768279492588;0.0028587763326784208;0.001536868287107709;0.0016971304970901284;0.0013312608002698642;0.0029188007213527298;0.003177476998761797;0.0012016046348566846;0.0014833697103586948;0.0015203028368470247,0.05180569994263351
quadratic_star,isotropic,19,80,star,quadratic,12,11,0.2,12.0,60.0,0.02,32,27,53,0.3375,9,3.048517958932526,0.047820217713548135,3.000697741218978,0.0013253097356561547,0.00046031424648490651;0.0016548535272517947;0.0021767100324792824;0.0013340305645362944;0.0015136459238516461;0.0016377815835925023;0.0010701682861745069;0.0017535442669156672;0.0017046182054561133;0.0010030008863673664;0.0012685282711385275;0.00074913400862871324;0.0012461943063017901;0.0011475269862950381;0.0016233885636750428;0.00068680609255450777;0.0016357417975539669;0.00090624909246388911;0.0018472854855236046;0.0018577537642690937;0.0011067724896875945;0.0016923816372564219;0.001420063374870867;0.0010450430476394998;0.00072427711998612797;0.00068524020865262235;0.00054484695703153278;0.0016608589321327975;0.0011651619764218295;0.0013592509766815785;0.0017764694676221712;0.001952269461499649,0.04967049998231232
